race,Driver,Team,LapNumber,lap_time,s1,s2,s3,Compound,TyreLife,Stint,pit_flag,AirTemp,TrackTemp,Rainfall,yellow_flag,sc_flag,vsc_flag,red_flag
Dutch Grand Prix,SAI,Ferrari,60.0,74.865,25.243,27.303,22.319,HARD,30.0,2.0,0,19.5,32.1,False,0,0,0,0
Dutch Grand Prix,PER,Red Bull Racing,60.0,75.197,25.416,27.312,22.469,HARD,31.0,2.0,0,19.5,32.1,False,0,0,0,0
Dutch Grand Prix,ALB,Williams,59.0,74.787,25.348,27.121,22.318,MEDIUM,5.0,3.0,0,19.5,32.1,False,0,0,0,0
Dutch Grand Prix,SAR,Williams,59.0,76.84,25.938,28.13,22.772,HARD,37.0,2.0,0,19.5,32.1,False,0,0,0,0
Dutch Grand Prix,TSU,RB,59.0,76.989,26.371,27.764,22.854,HARD,27.0,3.0,0,19.5,32.1,False,0,0,0,0
Dutch Grand Prix,MAG,Haas F1 Team,59.0,76.88,26.086,28.216,22.578,MEDIUM,19.0,2.0,0,19.5,32.1,False,0,0,0,0
Dutch Grand Prix,RUS,Mercedes,60.0,74.09,25.094,26.931,22.065,SOFT,9.0,3.0,0,19.5,32.1,False,0,0,0,0
Dutch Grand Prix,HAM,Mercedes,60.0,73.977,25.087,26.79,22.1,SOFT,12.0,3.0,0,19.5,32.1,False,0,0,0,0
Dutch Grand Prix,BOT,Kick Sauber,59.0,76.225,25.991,27.522,22.712,MEDIUM,16.0,3.0,0,19.5,32.1,False,0,0,0,0
Dutch Grand Prix,NOR,McLaren,61.0,75.046,25.416,27.199,22.431,HARD,33.0,2.0,0,19.5,32.1,False,0,0,0,0
